CLIENTNUM,Attrition_Numeric,Customer_Age,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Avg_Utilization_Ratio,Gender_Encoded,Dependent_count,Education_Level_sorted,Marital_Status_sorted,Income_Category_sorted,Card_Category_sorted,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,naive_cls1,naive_cls2
718774533,0,48,15355.0,1823,15053,0.119,0,1,College,Married,60K - 80K,Blue,44,2,3,1,9.8992e-05,0.9999
713333433,1,49,18075.0,0,1477,0.0,0,3,Uneducated,Married,60K - 80K,Blue,41,3,4,4,0.9985,0.00149992
804424383,0,63,10215.0,1010,1904,0.099,0,1,Graduate,Married,60K - 80K,Blue,56,3,3,2,0.00018558,0.99981
718115733,0,57,9037.0,1544,1627,0.171,0,1,Graduate,Married,60K - 80K,Blue,36,4,1,3,8.6952e-05,0.99991
711079308,1,40,15186.0,0,1884,0.0,0,3,Graduate,Married,60K - 80K,Blue,27,4,2,3,0.99499,0.00501
716219808,0,49,15942.0,0,1742,0.0,0,3,Graduate,Married,60K - 80K,Blue,36,5,2,3,0.00019864,0.9998
713519508,0,47,1983.0,989,5065,0.499,0,4,High School,Divorced,60K - 80K,Blue,36,1,1,1,3.3863e-05,0.99997
772000533,0,59,14257.0,1113,1809,0.078,0,1,Graduate,Married,60K - 80K,Blue,48,4,3,2,0.00016883,0.99983
713943783,0,41,18001.0,906,1194,0.05,0,4,Post-Graduate,Married,60K - 80K,Blue,32,5,3,2,0.00022196,0.99978
710333883,1,48,8808.0,390,1905,0.044,0,3,Graduate,Married,60K - 80K,Blue,37,5,2,2,0.99161,0.00839
715710708,0,50,18085.0,747,4583,0.041,0,2,Graduate,Married,60K - 80K,Blue,37,6,3,2,0.00019771,0.9998
775112958,0,51,11548.0,0,7781,0.0,0,1,Graduate,Married,60K - 80K,Blue,45,2,3,3,0.00031211,0.99969
827114058,0,46,11634.0,0,4447,0.0,0,4,Post-Graduate,Married,60K - 80K,Blue,42,6,2,1,8.4706e-05,0.99992
803355408,0,50,2205.0,1659,4813,0.752,0,2,Graduate,Married,60K - 80K,Blue,44,5,3,1,0.00011924,0.99988
773356008,0,57,5479.0,1200,7960,0.219,0,2,Post-Graduate,Divorced,60K - 80K,Blue,51,2,3,3,0.00035594,0.99964
818923158,0,55,2145.0,1207,1275,0.563,0,2,Graduate,Married,60K - 80K,Blue,50,5,2,4,0.00032656,0.99967
816089433,0,49,3343.0,1581,1545,0.473,0,4,Doctorate,Married,60K - 80K,Blue,44,3,1,1,5.0408e-05,0.99995
710273658,0,36,3092.0,1825,2883,0.59,0,2,Graduate,Married,60K - 80K,Blue,17,5,2,3,0.00019143,0.99981
807426033,0,37,2865.0,1176,3462,0.41,0,2,Graduate,Single,60K - 80K,Blue,32,4,1,1,3.6508e-05,0.99996
718191483,0,45,5065.0,1362,3555,0.269,0,3,Graduate,Divorced,60K - 80K,Blue,35,6,3,2,0.00018665,0.99981
719570733,0,52,1629.0,978,3766,0.6,0,2,Graduate,Single,60K - 80K,Blue,39,3,2,3,0.00021042,0.99979
709161108,1,44,2540.0,0,1531,0.0,0,1,Graduate,Single,60K - 80K,Blue,33,3,2,4,0.99704,0.00295827
720487308,0,49,15898.0,0,4184,0.0,0,1,High School,Married,60K - 80K,Blue,38,3,3,2,0.00016413,0.99984
714306258,0,56,10117.0,2242,1509,0.222,0,1,College,Married,60K - 80K,Blue,46,3,2,1,6.2639e-05,0.99994
713880633,1,53,5905.0,0,8883,0.0,0,2,Graduate,Single,60K - 80K,Blue,43,2,2,3,0.99527,0.00472896
780913308,0,43,13771.0,2517,1510,0.183,0,3,Graduate,Single,60K - 80K,Blue,34,6,2,0,4.7889e-05,0.99995
715276683,0,52,24287.0,1676,5495,0.069,0,2,High School,Married,60K - 80K,Blue,45,5,1,4,0.00015363,0.99985
710573808,0,55,2243.0,1418,1334,0.632,0,2,Graduate,Single,60K - 80K,Blue,36,6,3,3,0.00033251,0.99967
714054408,0,50,12889.0,1822,8272,0.141,0,3,College,Married,60K - 80K,Blue,42,1,2,3,0.00019313,0.99981
802834158,1,42,6743.0,1737,1934,0.258,0,4,Graduate,Married,60K - 80K,Blue,36,3,2,2,0.99244,0.00756
721249158,1,42,6414.0,0,708,0.0,0,2,Uneducated,Single,60K - 80K,Blue,30,2,2,3,0.99495,0.00505
771854808,0,45,2731.0,1868,3915,0.684,0,4,Graduate,Married,60K - 80K,Blue,34,6,2,3,0.00020077,0.9998
719006508,0,34,2763.0,1913,4136,0.692,0,2,Graduate,Married,60K - 80K,Blue,36,5,1,3,9.2637e-05,0.99991
779508333,0,63,23925.0,1494,3677,0.062,0,0,Graduate,Married,60K - 80K,Blue,46,6,2,2,0.00010736,0.99989
719112258,0,42,2516.0,1360,4692,0.541,0,4,College,Married,60K - 80K,Blue,35,3,3,3,0.00030845,0.99969
771408483,0,48,4100.0,1956,3584,0.477,0,5,Graduate,Married,60K - 80K,Blue,36,4,1,2,6.2502e-05,0.99994
714985458,0,56,15124.0,1974,1850,0.131,0,1,Graduate,Married,60K - 80K,Blue,36,3,2,3,0.00017969,0.99982
715049583,0,60,3398.0,2341,1169,0.689,0,1,Graduate,Married,60K - 80K,Blue,54,5,3,3,0.00031211,0.99969
767784708,1,48,7277.0,504,2356,0.069,0,0,Doctorate,Married,60K - 80K,Blue,41,2,3,4,0.99844,0.00155735
814497483,0,60,6479.0,1393,1618,0.215,0,0,Uneducated,Married,60K - 80K,Blue,55,6,1,2,4.8595e-05,0.99995
714069858,0,53,3539.0,2517,1677,0.711,0,3,Graduate,Married,60K - 80K,Blue,36,4,3,2,0.00018665,0.99981
716998608,0,48,6703.0,1252,1843,0.187,0,3,Graduate,Married,60K - 80K,Blue,36,3,3,2,0.00018665,0.99981
720778458,0,49,7451.0,1542,4960,0.207,0,3,Graduate,Married,60K - 80K,Blue,36,6,3,3,0.00034503,0.99965
717806133,0,40,23603.0,0,1382,0.0,0,2,Uneducated,Divorced,60K - 80K,Blue,29,5,3,0,6.8225e-05,0.99993
771698658,0,44,11376.0,2006,1302,0.176,0,5,Graduate,Married,60K - 80K,Blue,32,4,5,3,0.00034882,0.99965
773667708,1,50,7050.0,1008,2176,0.143,0,1,Graduate,Divorced,60K - 80K,Blue,44,3,4,3,0.9971,0.00290471
720903258,1,48,9405.0,0,4801,0.0,0,3,Graduate,Married,60K - 80K,Blue,28,2,2,1,0.98739,0.01261
806947308,1,40,20178.0,1553,1735,0.077,0,4,Post-Graduate,Married,60K - 80K,Blue,35,3,4,3,0.99779,0.00221086
789196158,0,55,2173.0,1520,1485,0.699,0,1,Graduate,Married,60K - 80K,Blue,44,6,2,4,0.00030653,0.99969
712049208,0,56,3955.0,2517,1238,0.636,0,3,Post-Graduate,Married,60K - 80K,Blue,39,3,1,2,6.7249e-05,0.99993
709864833,0,49,8077.0,1965,1329,0.243,0,2,Post-Graduate,Married,60K - 80K,Blue,38,3,2,0,4.9404e-05,0.99995
708245808,0,35,19671.0,924,13908,0.047,0,3,Graduate,Married,60K - 80K,Blue,36,4,1,4,0.00016399,0.99984
716900433,0,36,2540.0,1402,2384,0.552,0,2,Graduate,Married,60K - 80K,Blue,28,6,2,2,0.00011382,0.99989
788974608,0,48,2829.0,2342,1561,0.828,0,3,Graduate,Married,60K - 80K,Blue,35,5,1,3,9.6126e-05,0.9999
714475908,1,43,6348.0,0,1732,0.0,0,2,Uneducated,Single,60K - 80K,Blue,35,5,3,2,0.99462,0.00538
714312708,0,44,6606.0,2517,4493,0.381,0,0,High School,Single,60K - 80K,Blue,36,6,3,2,0.00015005,0.99985
712650333,0,48,11959.0,1665,1191,0.139,0,3,College,Married,60K - 80K,Blue,37,3,3,2,0.00018146,0.99982
767256933,0,43,2621.0,598,4852,0.228,0,5,Uneducated,Married,60K - 80K,Blue,36,6,2,4,0.00034664,0.99965
789593058,0,46,24248.0,1020,3311,0.042,0,5,College,Married,60K - 80K,Blue,39,3,2,3,0.00019215,0.99981
814833408,0,56,6036.0,1409,1741,0.233,0,2,Doctorate,Married,60K - 80K,Blue,51,3,3,4,0.00074656,0.99925
757481283,0,35,6921.0,2159,1931,0.312,0,3,College,Married,60K - 80K,Blue,28,4,3,4,0.00052057,0.99948
719916408,0,34,2501.0,1909,1850,0.763,0,5,Graduate,Married,60K - 80K,Blue,27,5,2,2,0.00011751,0.99988
712064358,0,38,2507.0,1544,1999,0.616,0,1,Graduate,Married,60K - 80K,Blue,36,6,3,4,0.00048435,0.99952
780326883,0,53,11262.0,1435,2165,0.127,0,2,Doctorate,Married,60K - 80K,Blue,40,3,3,3,0.00043772,0.99956
720443358,0,50,8014.0,1250,6950,0.156,0,2,Graduate,Married,60K - 80K,Blue,36,1,3,1,0.00011924,0.99988
708615183,0,44,3828.0,1146,4558,0.299,0,2,Graduate,Married,60K - 80K,Blue,34,4,4,4,0.00068536,0.99931
716979183,0,45,17646.0,1396,15527,0.079,0,2,College,Married,60K - 80K,Blue,34,1,1,2,5.3547e-05,0.99995
719195733,0,47,4284.0,1900,4948,0.444,0,3,College,Married,60K - 80K,Blue,36,5,1,3,9.3457e-05,0.99991
818248383,0,33,4049.0,0,1742,0.0,0,2,Doctorate,Married,60K - 80K,Blue,28,3,3,3,0.00043772,0.99956
720145683,0,54,2987.0,2517,1617,0.843,0,1,College,Married,60K - 80K,Blue,42,3,2,2,0.00010387,0.9999
710027508,0,61,1616.0,1047,1389,0.648,0,0,Graduate,Married,60K - 80K,Blue,54,3,2,0,3.6029e-05,0.99996
780686358,0,41,2888.0,1676,3798,0.58,0,3,Graduate,Married,60K - 80K,Blue,30,3,1,1,3.7884e-05,0.99996
710040483,0,37,14485.0,2124,3895,0.147,0,3,Uneducated,Married,60K - 80K,Blue,26,6,2,1,7.3235e-05,0.99993
711240108,0,41,13116.0,1225,4800,0.093,0,2,Graduate,Married,60K - 80K,Blue,31,3,2,2,0.00011382,0.99989
712484733,0,47,8823.0,2517,4674,0.285,0,5,Graduate,Single,60K - 80K,Blue,32,6,2,3,0.00021724,0.99978
788805108,0,47,18123.0,1775,4259,0.098,0,3,High School,Single,60K - 80K,Blue,30,5,3,3,0.00030516,0.99969
714502458,0,49,17811.0,643,3748,0.036,0,3,Graduate,Married,60K - 80K,Blue,36,6,2,4,0.00037246,0.99963
715649358,1,39,3879.0,0,7786,0.0,0,2,College,Married,60K - 80K,Blue,26,1,2,2,0.99105,0.00895
711220683,0,48,11770.0,1813,3280,0.154,0,1,Graduate,Married,60K - 80K,Blue,36,4,1,3,9.5577e-05,0.9999
799825758,0,42,3263.0,1674,1251,0.513,0,4,High School,Divorced,60K - 80K,Blue,36,5,1,2,5.6153e-05,0.99994
719999508,0,37,11894.0,816,2438,0.069,0,3,Graduate,Married,60K - 80K,Blue,24,3,1,2,6.282e-05,0.99994
788814783,0,39,9204.0,845,1820,0.092,0,1,Uneducated,Single,60K - 80K,Blue,22,4,3,3,0.00029196,0.99971
793412958,0,44,2440.0,1501,4382,0.615,0,4,Graduate,Married,60K - 80K,Blue,38,3,1,3,0.00010679,0.99989
789603183,0,48,9728.0,0,3756,0.0,0,4,High School,Married,60K - 80K,Blue,41,4,1,3,9.4447e-05,0.99991
710353233,0,48,13233.0,1106,4288,0.084,0,3,College,Divorced,60K - 80K,Blue,39,4,3,2,0.00018146,0.99982
709536483,1,57,8701.0,215,1999,0.025,0,3,Graduate,Married,60K - 80K,Blue,49,5,0,3,0.97266,0.02734
709513458,0,49,9551.0,1833,3213,0.192,0,3,High School,Married,60K - 80K,Blue,36,3,2,2,0.00011482,0.99989
779914383,0,34,10488.0,1636,14719,0.156,0,1,Uneducated,Married,60K - 80K,Blue,18,3,2,2,0.00010985,0.99989
719154483,0,53,7753.0,2100,991,0.271,0,2,High School,Divorced,60K - 80K,Blue,36,5,3,2,0.00017486,0.99983
721115733,0,47,1591.0,894,3698,0.562,0,3,Graduate,Married,60K - 80K,Blue,36,5,3,2,0.00020516,0.99979
780602733,0,42,8302.0,1294,3221,0.156,0,3,Uneducated,Single,60K - 80K,Blue,30,4,2,3,0.00020424,0.9998
710612583,0,52,2597.0,1740,5037,0.67,0,4,High School,Married,60K - 80K,Blue,36,6,3,2,0.00018339,0.99982
709596783,0,46,1611.0,0,4444,0.0,0,3,College,Married,40k − 60K,Blue,34,5,1,2,5.5564e-05,0.99994
719535558,0,47,5570.0,1858,4129,0.334,0,4,College,Divorced,40k − 60K,Blue,36,5,1,1,3.3866e-05,0.99997
720474408,0,52,9298.0,1898,8427,0.204,0,2,Graduate,Single,40k − 60K,Blue,41,1,2,2,0.00011382,0.99989
790112133,0,47,2623.0,1647,4388,0.628,1,2,Post-Graduate,Single,40k − 60K,Blue,40,5,3,2,0.00021165,0.99979
719584608,0,40,1438.3,0,4215,0.0,0,4,High School,Married,40k − 60K,Blue,32,3,1,1,3.3863e-05,0.99997
806970033,0,48,1753.0,1434,4588,0.818,0,3,High School,Married,40k − 60K,Blue,43,2,2,3,0.00019311,0.99981
816756783,0,42,2993.0,2249,4106,0.751,0,2,High School,Married,40k − 60K,Blue,37,6,2,3,0.0001861,0.99981
712718958,0,49,3308.0,2150,15019,0.65,0,2,High School,Divorced,40k − 60K,Blue,36,2,1,1,3.2288e-05,0.99997
751450008,0,41,10266.0,1390,1720,0.135,0,1,Post-Graduate,Single,40k − 60K,Blue,32,3,2,4,0.00036066,0.99964
720336708,0,53,3789.0,1706,1609,0.45,0,3,Doctorate,Married,40k − 60K,Blue,35,5,3,2,0.00027008,0.99973
715030308,0,42,1503.0,929,4680,0.618,0,4,Graduate,Married,40k − 60K,Blue,27,5,1,2,5.7762e-05,0.99994
713757633,0,65,7427.0,1303,1596,0.175,1,0,Graduate,Married,40k − 60K,Blue,56,3,2,4,0.00030803,0.99969
771335358,0,37,8120.0,2098,3161,0.258,0,2,College,Divorced,40k − 60K,Blue,24,3,3,4,0.00050168,0.9995
781926633,0,48,3202.0,2517,4675,0.786,0,2,Uneducated,Married,40k − 60K,Blue,42,1,3,3,0.00031104,0.99969
716099958,1,39,3333.0,1867,3348,0.56,1,5,Graduate,Married,40k − 60K,Blue,31,3,3,6,0.99944,0.0005616
713375658,0,37,3176.0,0,2298,0.0,0,2,Graduate,Divorced,40k − 60K,Blue,17,6,3,3,0.00030251,0.9997
720642633,0,43,6475.0,1686,3837,0.26,1,4,Graduate,Single,40k − 60K,Blue,24,6,1,1,3.4833e-05,0.99997
826709658,1,45,1477.0,0,2214,0.0,1,3,Graduate,Divorced,40k − 60K,Blue,41,1,3,3,0.99683,0.00317458
709745508,1,58,2295.0,0,2140,0.0,1,2,Graduate,Divorced,40k − 60K,Blue,47,1,4,3,0.99752,0.00248146
710157108,0,42,3376.0,1661,4629,0.492,1,3,Graduate,Single,40k − 60K,Blue,33,6,2,3,0.00019864,0.9998
757675158,0,47,2725.0,1851,4904,0.679,1,4,Post-Graduate,Divorced,40k − 60K,Blue,40,2,2,3,0.00023623,0.99976
713367858,0,47,2479.0,1748,8042,0.705,0,3,Graduate,Single,40k − 60K,Blue,36,2,2,2,0.00012982,0.99987
719401158,0,62,4136.0,0,7739,0.0,1,0,Post-Graduate,Single,40k − 60K,Blue,53,1,2,3,0.0001933,0.99981
709927458,0,38,10486.0,1544,4042,0.147,0,3,Graduate,Single,40k − 60K,Blue,20,1,3,3,0.0003139,0.99969
715153158,0,41,3636.0,1884,4254,0.518,0,4,Uneducated,Single,40k − 60K,Blue,36,4,3,4,0.0005564,0.99944
709575858,0,53,2300.0,0,4527,0.0,0,4,Graduate,Single,40k − 60K,Blue,36,4,5,3,0.00035434,0.99965
719449533,1,49,2655.0,2283,2386,0.86,1,3,Uneducated,Single,40k − 60K,Blue,38,1,2,3,0.99513,0.00487126
713574708,0,39,1640.0,1177,3124,0.718,0,3,College,Single,40k − 60K,Blue,28,6,2,2,0.00011483,0.99989
710080383,0,38,2331.0,1709,4417,0.733,1,2,Graduate,Single,40k − 60K,Blue,36,6,2,3,0.00019143,0.99981
708545058,0,45,1438.3,986,5136,0.686,1,2,Graduate,Single,40k − 60K,Blue,36,5,4,3,0.00036558,0.99963
711125358,0,45,1765.0,1694,4803,0.96,1,3,Graduate,Single,40k − 60K,Blue,39,4,4,0,8.3212e-05,0.99992
794784633,0,61,2214.0,2123,4478,0.959,1,0,Uneducated,Single,40k − 60K,Blue,55,6,1,2,4.8595e-05,0.99995
709793133,0,43,3186.0,2470,1531,0.775,1,2,Graduate,Single,40k − 60K,Blue,36,6,1,4,0.00017371,0.99983
718555308,0,59,3808.0,713,4845,0.187,0,1,Graduate,Single,40k − 60K,Blue,51,3,4,3,0.00037718,0.99962
720010608,1,37,10226.0,0,2243,0.0,0,2,Graduate,Single,40k − 60K,Blue,24,6,2,4,0.99722,0.00277723
717233058,0,34,5540.0,1240,1524,0.224,0,4,Graduate,Married,40k − 60K,Blue,26,3,2,4,0.00037644,0.99962
711588708,1,50,1438.3,458,1863,0.318,1,2,Uneducated,Married,40k − 60K,Blue,36,1,3,1,0.99111,0.00889
716924058,0,58,6175.0,1166,1417,0.189,1,2,Uneducated,Married,40k − 60K,Blue,49,3,1,3,9.5249e-05,0.9999
771061008,1,40,2208.0,0,2659,0.0,1,2,Doctorate,Married,40k − 60K,Blue,27,4,2,3,0.9964,0.00359603
716186883,0,48,1792.0,933,4120,0.521,1,4,College,Married,40k − 60K,Blue,37,3,6,2,0.00014478,0.99986
719563158,0,48,4207.0,1921,3850,0.457,0,2,High School,Married,40k − 60K,Blue,36,6,3,2,0.00017486,0.99983
787430733,0,56,2771.0,1446,1706,0.522,1,2,High School,Married,40k − 60K,Blue,41,5,3,2,0.00017486,0.99983
708513183,0,39,4323.0,1267,3078,0.293,0,1,Uneducated,Married,40k − 60K,Blue,29,4,2,2,0.00010985,0.99989
778260108,0,50,4268.0,1509,14351,0.354,1,4,Graduate,Married,40k − 60K,Blue,41,1,2,2,0.00013121,0.99987
710036508,0,42,14281.0,1519,1164,0.106,0,5,Uneducated,Married,40k − 60K,Blue,34,5,3,2,0.00019094,0.99981
714964758,0,45,10400.0,1777,1105,0.171,1,5,Graduate,Divorced,40k − 60K,Blue,36,5,2,2,0.00011751,0.99988
780390108,0,44,3256.0,1013,5079,0.311,1,3,College,Married,40k − 60K,Blue,34,3,1,2,5.5564e-05,0.99994
714595983,1,49,1438.3,522,2030,0.363,1,1,Uneducated,Married,40k − 60K,Blue,41,4,3,3,0.99659,0.00341249
788791383,0,39,5027.0,0,4850,0.0,1,3,High School,Married,40k − 60K,Blue,21,1,2,1,6.9242e-05,0.99993
716486508,1,45,3399.0,0,5529,0.0,1,3,High School,Married,40k − 60K,Blue,37,6,2,2,0.99137,0.00863
790099758,0,40,6884.0,1001,975,0.145,0,3,High School,Married,40k − 60K,Blue,33,4,3,3,0.00030516,0.99969
708753633,0,45,1438.3,0,4462,0.0,1,3,Doctorate,Married,40k − 60K,Blue,32,2,1,1,4.9875e-05,0.99995
714432108,0,56,2402.0,1892,4610,0.788,1,3,Uneducated,Married,40k − 60K,Blue,46,5,3,3,0.00032275,0.99968
709042908,0,51,1438.3,0,2207,0.0,1,1,College,Married,40k − 60K,Blue,44,4,2,1,6.2639e-05,0.99994
720169383,0,52,3224.0,2111,3707,0.655,1,2,College,Married,40k − 60K,Blue,41,3,1,1,3.2291e-05,0.99997
714222183,0,38,2132.0,1084,4874,0.508,1,3,Graduate,Single,40k − 60K,Blue,36,1,1,1,3.4465e-05,0.99997
714321408,0,65,2246.0,1326,1429,0.59,0,1,High School,Married,40k − 60K,Blue,56,6,2,2,0.00010386,0.9999
778819083,1,41,1604.0,0,2264,0.0,1,2,Doctorate,Married,40k − 60K,Blue,33,1,3,3,0.99772,0.00227837
772047183,0,45,3104.0,1766,1353,0.569,0,4,High School,Married,40k − 60K,Blue,34,6,3,3,0.00030842,0.99969
713937558,0,54,3892.0,0,4318,0.0,1,2,High School,Married,40k − 60K,Blue,36,3,3,3,0.00029408,0.99971
712831908,0,59,3481.0,603,4556,0.173,1,1,College,Married,40k − 60K,Blue,49,2,2,1,6.2639e-05,0.99994
717172308,1,45,3304.0,0,1731,0.0,1,3,High School,Married,40k − 60K,Blue,37,4,2,4,0.99697,0.00302546
717517758,0,57,2278.0,845,2307,0.371,1,0,High School,Married,40k − 60K,Blue,45,3,2,2,9.4951e-05,0.99991
717109983,0,50,2275.0,2138,7768,0.94,1,2,High School,Married,40k − 60K,Blue,39,3,2,2,0.00011065,0.99989
709210833,0,48,9074.0,1648,14084,0.182,1,2,Doctorate,Married,40k − 60K,Blue,36,1,2,2,0.00016471,0.99984
714393708,0,54,2254.0,533,4913,0.236,1,0,College,Married,40k − 60K,Blue,46,6,2,3,0.00015971,0.99984
711391308,0,46,2168.0,1704,4584,0.786,1,4,Uneducated,Married,40k − 60K,Blue,34,6,3,3,0.0003262,0.99967
717678408,0,61,8633.0,2517,2066,0.292,1,1,Doctorate,Married,40k − 60K,Blue,47,4,2,4,0.00044353,0.99956
718689258,0,39,1693.0,1101,4203,0.65,1,2,Doctorate,Married,40k − 60K,Blue,29,5,2,3,0.00027701,0.99972
780664758,0,56,4439.0,1513,4532,0.341,1,2,Uneducated,Married,40k − 60K,Blue,44,6,1,2,5.663e-05,0.99994
720260433,0,46,3336.0,1687,5577,0.506,1,3,High School,Married,40k − 60K,Blue,34,2,3,2,0.00018145,0.99982
711949683,1,55,4410.0,2517,1883,0.571,1,2,College,Divorced,40k − 60K,Blue,36,6,2,3,0.99466,0.00534
719095533,0,47,2680.0,1652,3382,0.616,1,4,Uneducated,Married,40k − 60K,Blue,39,3,3,3,0.0003262,0.99967
712827258,0,37,1438.3,0,5046,0.0,0,3,Uneducated,Married,40k − 60K,Blue,25,5,0,3,3.6573e-05,0.99996
717579258,1,36,6893.0,1462,4782,0.212,0,1,Graduate,Married,40k − 60K,Blue,36,2,3,3,0.99681,0.00319278
780684933,0,49,3051.0,1783,4887,0.584,0,3,High School,Married,40k − 60K,Blue,38,4,1,3,9.3448e-05,0.99991
796236258,0,48,2465.0,1128,4030,0.458,1,5,High School,Single,40k − 60K,Blue,42,5,1,2,5.5277e-05,0.99994
711685758,0,60,3334.0,1151,4791,0.345,1,1,Graduate,Single,40k − 60K,Blue,42,3,2,1,6.4428e-05,0.99994
717011958,0,43,1438.3,0,4494,0.0,1,4,Graduate,Single,40k − 60K,Blue,23,2,1,1,3.4833e-05,0.99997
714032883,0,45,4718.0,1591,4598,0.337,0,2,College,Married,40k − 60K,Blue,36,1,1,1,3.2291e-05,0.99997
822056583,0,44,1572.0,874,4996,0.556,1,4,Graduate,Single,40k − 60K,Blue,40,6,5,3,0.00035434,0.99965
714684108,1,31,4169.0,534,8565,0.128,0,1,Post-Graduate,Single,40k − 60K,Blue,24,4,2,4,0.99724,0.002764
718205283,0,48,1438.3,0,5035,0.0,1,3,College,Single,40k − 60K,Blue,37,6,3,1,0.00010944,0.99989
713249883,0,51,3359.0,873,4572,0.26,1,2,Uneducated,Married,40k − 60K,Blue,36,6,3,3,0.00031104,0.99969
713872833,0,54,10753.0,1845,7302,0.172,1,2,Graduate,Single,40k − 60K,Blue,41,2,1,3,9.2637e-05,0.99991
713889933,0,59,1638.0,0,1536,0.0,0,0,Graduate,Single,40k − 60K,Blue,48,4,2,2,9.7673e-05,0.9999
718982058,0,37,5987.0,1405,4011,0.235,0,3,Graduate,Divorced,40k − 60K,Blue,36,5,2,0,4.3568e-05,0.99996
766322883,0,33,6316.0,1344,2401,0.213,1,3,College,Single,40k − 60K,Blue,26,6,3,5,0.00090051,0.9991
718042383,0,38,3523.0,1379,15108,0.391,0,1,Uneducated,Married,40k − 60K,Blue,18,3,3,3,0.00029196,0.99971
714991608,0,41,1438.3,913,4300,0.635,1,3,High School,Single,40k − 60K,Blue,31,3,3,2,0.00018145,0.99982
710163633,0,41,1919.0,867,4996,0.452,1,4,Graduate,Divorced,40k − 60K,Blue,36,3,3,2,0.00018864,0.99981
714946908,0,61,5039.0,1352,3300,0.268,0,1,Uneducated,Single,40k − 60K,Blue,36,6,1,1,3.2055e-05,0.99997
709444983,1,38,2435.0,2432,1460,0.999,1,3,Uneducated,Single,40k − 60K,Blue,30,3,2,3,0.99513,0.00487126
716321583,0,50,12740.0,1173,3441,0.092,1,3,Graduate,Single,40k − 60K,Blue,36,5,3,3,0.00034503,0.99965
779307558,0,53,3585.0,0,4806,0.0,1,1,College,Married,40k − 60K,Blue,35,4,3,3,0.00027607,0.99972
716381808,0,43,8406.0,0,3820,0.0,0,2,Graduate,Single,40k − 60K,Blue,36,4,4,1,0.0001441,0.99986
716009883,0,41,8482.0,585,4245,0.069,1,1,Graduate,Single,40k − 60K,Blue,28,1,3,1,0.00010182,0.9999
712022883,0,37,2204.0,919,4555,0.417,1,2,High School,Single,40k − 60K,Blue,27,4,1,2,5.3542e-05,0.99995
758076408,0,50,1857.0,1603,1590,0.863,0,2,Graduate,Single,40k − 60K,Blue,43,2,1,3,0.00010183,0.9999
714732183,0,47,3402.0,1607,3188,0.472,0,4,Uneducated,Married,40k − 60K,Blue,36,6,3,2,0.00019396,0.99981
788989083,0,57,2817.0,1864,4535,0.662,1,3,College,Single,40k − 60K,Blue,44,3,1,2,5.5564e-05,0.99994
822902508,0,41,8376.0,1219,4015,0.146,1,3,College,Single,40k − 60K,Blue,37,3,3,3,0.00030519,0.99969
818045958,0,46,6741.0,1745,1682,0.259,0,4,Graduate,Single,40k − 60K,Blue,41,5,3,2,0.00018864,0.99981
719614758,0,45,2700.0,1977,4984,0.732,1,4,Graduate,Single,40k − 60K,Blue,34,3,2,2,0.00011937,0.99988
714469008,0,40,2351.0,1337,5115,0.569,1,2,Graduate,Single,40k − 60K,Blue,29,1,3,3,0.00033251,0.99967
788465583,0,42,6330.0,1573,3029,0.248,1,3,College,Single,40k − 60K,Blue,35,2,3,3,0.00030519,0.99969
710981583,0,44,3891.0,1015,5131,0.261,1,5,Graduate,Single,40k − 60K,Blue,36,2,1,2,6.2502e-05,0.99994
789523683,0,51,2180.0,1865,4348,0.856,1,2,Graduate,Single,40k − 60K,Blue,43,3,1,3,9.2637e-05,0.99991
713281833,1,37,13589.0,2517,9456,0.185,0,3,Graduate,Single,40k − 60K,Blue,29,6,2,3,0.99544,0.00455805
720532908,0,36,9735.0,1245,2967,0.128,1,2,Graduate,Divorced,40k − 60K,Blue,20,4,3,2,0.00019771,0.9998
803800533,1,39,2088.0,975,2866,0.467,0,1,Graduate,Single,40k − 60K,Blue,33,3,3,4,0.99813,0.00187387
796196733,0,52,4259.0,0,4389,0.0,1,2,Graduate,Single,40k − 60K,Blue,46,4,2,3,0.00021042,0.99979
779998083,0,33,6392.0,1429,4069,0.224,0,3,High School,Married,40k − 60K,Blue,23,1,2,3,0.00019311,0.99981
712940508,0,39,4562.0,1721,1896,0.377,0,3,Graduate,Single,40k − 60K,Blue,24,3,1,4,0.00018025,0.99982
714673833,0,59,1528.0,0,4411,0.0,1,1,Graduate,Single,40k − 60K,Blue,36,3,3,1,0.00010182,0.9999
719323683,0,47,4543.0,1028,4093,0.226,1,3,Uneducated,Single,40k − 60K,Blue,35,6,5,2,0.00021435,0.99979
788990508,0,62,1540.0,796,3714,0.517,1,0,Graduate,Single,40k − 60K,Blue,49,4,1,1,3.1329e-05,0.99997
720868683,0,50,7853.0,1343,1814,0.171,1,4,Uneducated,Single,40k − 60K,Blue,22,5,2,3,0.00020643,0.99979
779445108,0,26,3290.0,1616,2781,0.491,0,0,Graduate,Single,40k − 60K,Blue,13,6,1,2,4.7263e-05,0.99995
720776508,0,44,4210.0,0,4248,0.0,1,2,Doctorate,Single,40k − 60K,Blue,25,4,3,2,0.00026028,0.99974
